source_family,record_kind,trade_date,requirement,unique_symbol_count,historical_symbols,symbol_date_pair_count,acquisition_scope,blocking_metadata,research_use_only
cboe_option_quotes,option_quote,2015-02-24,required_full_replication,11,AMSG;CAG;DGI;DXCM;KOPN;MFRM;NKE;PAY;PVH;VEEV;WLL,11,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-02-24,conditional,11,AMSG;CAG;DGI;DXCM;KOPN;MFRM;NKE;PAY;PVH;VEEV;WLL,11,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-02-25,required_core,13,AMSG;CAG;DGI;DXCM;GME;KOPN;MFRM;NKE;PAY;PVH;RH;VEEV;WLL,13,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-02-25,required_core,13,AMSG;CAG;DGI;DXCM;GME;KOPN;MFRM;NKE;PAY;PVH;RH;VEEV;WLL,13,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-02-25,required_full_replication,13,AMSG;CAG;DGI;DXCM;GME;KOPN;MFRM;NKE;PAY;PVH;RH;VEEV;WLL,13,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-02-25,required_full_replication,13,AMSG;CAG;DGI;DXCM;GME;KOPN;MFRM;NKE;PAY;PVH;RH;VEEV;WLL,13,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-02-25,conditional,13,AMSG;CAG;DGI;DXCM;GME;KOPN;MFRM;NKE;PAY;PVH;RH;VEEV;WLL,13,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-02-26,required_core,10,CAG;DGI;GME;KOPN;MFRM;NKE;PAY;PVH;RH;VEEV,10,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-02-26,required_core,10,CAG;DGI;GME;KOPN;MFRM;NKE;PAY;PVH;RH;VEEV,10,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-02-26,required_full_replication,10,CAG;DGI;GME;KOPN;MFRM;NKE;PAY;PVH;RH;VEEV,10,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-02-26,required_full_replication,10,CAG;DGI;GME;KOPN;MFRM;NKE;PAY;PVH;RH;VEEV,10,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-02-26,conditional,10,CAG;DGI;GME;KOPN;MFRM;NKE;PAY;PVH;RH;VEEV,10,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-02-27,required_core,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;VEEV,9,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-02-27,required_core,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;VEEV,9,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-02-27,required_full_replication,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;VEEV,9,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-02-27,required_full_replication,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;VEEV,9,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-02-27,conditional,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;VEEV,9,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-03-02,required_core,10,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX;VEEV,10,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-03-02,required_core,10,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX;VEEV,10,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-03-02,required_full_replication,10,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX;VEEV,10,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-03-02,required_full_replication,10,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX;VEEV,10,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-03-02,conditional,10,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX;VEEV,10,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-03-03,required_core,10,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX;VEEV,10,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-03-03,required_core,10,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX;VEEV,10,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-03-03,required_full_replication,10,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX;VEEV,10,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-03-03,required_full_replication,10,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX;VEEV,10,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-03-03,conditional,10,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX;VEEV,10,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-03-04,required_core,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-03-04,required_core,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-03-04,required_full_replication,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-03-04,required_full_replication,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-03-04,conditional,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-03-05,required_core,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-03-05,required_core,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-03-05,required_full_replication,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-03-05,required_full_replication,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-03-05,conditional,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-03-06,required_core,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-03-06,required_core,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-03-06,required_full_replication,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-03-06,required_full_replication,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-03-06,conditional,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-03-09,required_core,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-03-09,required_core,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-03-09,required_full_replication,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-03-09,required_full_replication,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-03-09,conditional,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-03-10,required_core,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-03-10,required_core,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-03-10,required_full_replication,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-03-10,required_full_replication,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-03-10,conditional,9,CAG;GME;KOPN;MFRM;NKE;PAY;PVH;RH;SNX,9,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-03-11,required_core,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-03-11,required_core,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-03-11,required_full_replication,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-03-11,required_full_replication,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-03-11,conditional,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-03-12,required_core,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-03-12,required_core,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-03-12,required_full_replication,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-03-12,required_full_replication,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-03-12,conditional,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-03-13,required_core,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-03-13,required_core,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-03-13,required_full_replication,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-03-13,required_full_replication,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-03-13,conditional,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-03-16,required_core,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-03-16,required_core,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-03-16,required_full_replication,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-03-16,required_full_replication,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-03-16,conditional,7,CAG;GME;MFRM;NKE;PVH;RH;SNX,7,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-03-17,required_core,9,CAG;GME;MAT;MFRM;NKE;NOW;PVH;RH;SNX,9,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-03-17,required_core,9,CAG;GME;MAT;MFRM;NKE;NOW;PVH;RH;SNX,9,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-03-17,required_full_replication,9,CAG;GME;MAT;MFRM;NKE;NOW;PVH;RH;SNX,9,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-03-17,required_full_replication,9,CAG;GME;MAT;MFRM;NKE;NOW;PVH;RH;SNX,9,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-03-17,conditional,9,CAG;GME;MAT;MFRM;NKE;NOW;PVH;RH;SNX,9,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-03-18,required_core,9,CAG;GME;MAT;MFRM;NKE;NOW;PVH;RH;SNX,9,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-03-18,required_core,9,CAG;GME;MAT;MFRM;NKE;NOW;PVH;RH;SNX,9,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-03-18,required_full_replication,9,CAG;GME;MAT;MFRM;NKE;NOW;PVH;RH;SNX,9,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-03-18,required_full_replication,9,CAG;GME;MAT;MFRM;NKE;NOW;PVH;RH;SNX,9,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-03-18,conditional,9,CAG;GME;MAT;MFRM;NKE;NOW;PVH;RH;SNX,9,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-03-19,required_core,9,CAG;GME;MAT;MFRM;NKE;NOW;PVH;RH;SNX,9,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-03-19,required_core,9,CAG;GME;MAT;MFRM;NKE;NOW;PVH;RH;SNX,9,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-03-19,required_full_replication,9,CAG;GME;MAT;MFRM;NKE;NOW;PVH;RH;SNX,9,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-03-19,required_full_replication,9,CAG;GME;MAT;MFRM;NKE;NOW;PVH;RH;SNX,9,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-03-19,conditional,9,CAG;GME;MAT;MFRM;NKE;NOW;PVH;RH;SNX,9,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-03-20,required_core,9,CAG;CREE;GME;ILMN;MAT;NOW;PVH;RH;SNX,9,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-03-20,required_core,9,CAG;CREE;GME;ILMN;MAT;NOW;PVH;RH;SNX,9,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-03-20,required_full_replication,9,CAG;CREE;GME;ILMN;MAT;NOW;PVH;RH;SNX,9,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-03-20,required_full_replication,9,CAG;CREE;GME;ILMN;MAT;NOW;PVH;RH;SNX,9,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-03-20,conditional,9,CAG;CREE;GME;ILMN;MAT;NOW;PVH;RH;SNX,9,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-03-23,required_core,13,AMP;CAG;CAKE;COL;CREE;GME;ILMN;MAT;NOW;PVH;RH;SKX;SNX,13,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-03-23,required_core,13,AMP;CAG;CAKE;COL;CREE;GME;ILMN;MAT;NOW;PVH;RH;SKX;SNX,13,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-03-23,required_full_replication,13,AMP;CAG;CAKE;COL;CREE;GME;ILMN;MAT;NOW;PVH;RH;SKX;SNX,13,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-03-23,required_full_replication,13,AMP;CAG;CAKE;COL;CREE;GME;ILMN;MAT;NOW;PVH;RH;SKX;SNX,13,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-03-23,conditional,13,AMP;CAG;CAKE;COL;CREE;GME;ILMN;MAT;NOW;PVH;RH;SKX;SNX,13,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-03-24,required_core,13,AMP;CAG;CAKE;COL;CREE;GME;ILMN;MAT;NOW;PVH;RH;SKX;SNX,13,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-03-24,required_core,13,AMP;CAG;CAKE;COL;CREE;GME;ILMN;MAT;NOW;PVH;RH;SKX;SNX,13,date_file_or_symbol_filtered_export,,1
cboe_option_trades,option_trade,2015-03-24,required_full_replication,13,AMP;CAG;CAKE;COL;CREE;GME;ILMN;MAT;NOW;PVH;RH;SKX;SNX,13,date_file_or_underlying_filtered_export,,1
cboe_option_quotes,option_quote,2015-03-24,required_full_replication,13,AMP;CAG;CAKE;COL;CREE;GME;ILMN;MAT;NOW;PVH;RH;SKX;SNX,13,date_file_or_underlying_filtered_export,,1
nasdaq_itch_5_0_decoded,itch_decoded,2015-03-24,conditional,13,AMP;CAG;CAKE;COL;CREE;GME;ILMN;MAT;NOW;PVH;RH;SKX;SNX,13,decoded_date_file_filtered_to_required_symbols,point_in_time_primary_listing_exchange,1
nyse_daily_taq,equity_trade,2015-03-25,required_core,13,AMP;CAG;CAKE;COL;CREE;GME;ILMN;MAT;NOW;PVH;RH;SKX;SNX,13,date_file_or_symbol_filtered_export,,1
nyse_daily_taq,equity_quote,2015-03-25,required_core,13,AMP;CAG;CAKE;COL;CREE;GME;ILMN;MAT;NOW;PVH;RH;SKX;SNX,13,date_file_or_symbol_filtered_export,,1
